binner	rank	precision	recall	size
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.90	0.00	20404650
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	1.00	0.00	5544900
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
stoic_albattani_5	species	0.00	nan	0
